movieId,title,tagline,overview,keywords,genres,release_date,budget
4371,Baby Boy,Just a Baby Boy.,"The story of Jody, a misguided, 20-year-old African-American who is really just a baby boy finally forced-kicking and screaming to face the commitments of real life. Streetwise and jobless, he has not only fathered two children by two different women-Yvette and Peanut but still lives with his own mother. He can't seem to strike a balance or find direction in his chaotic life.","[{""id"": 641, ""name"": ""single parent""}, {""id"": 3010, ""name"": ""intolerance""}, {""id"": 4313, ""name"": ""condom""}, {""id"": 5419, ""name"": ""bootlegger""}, {""id"": 5572, ""name"": ""fistfight""}, {""id"": 6669, ""name"": ""step father""}, {""id"": 9094, ""name"": ""womanizer""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 11925, ""name"": ""domestic violence""}, {""id"": 12371, ""name"": ""gunfight""}, {""id"": 12670, ""name"": ""los angeles""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 156121, ""name"": ""ex-con""}, {""id"": 162219, ""name"": ""selfishness""}, {""id"": 162224, ""name"": ""passive aggression""}, {""id"": 162225, ""name"": ""fatherhood""}, {""id"": 162236, ""name"": ""convicted felon""}, {""id"": 234469, ""name"": ""south central l.a.""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-06-27,16000000
4372,Crazy/Beautiful,When it's real. When it's right. Don't let anything stand in your way.,"At Pacific Palisades High, a poor Latino falls hard for a troubled girl from the affluent neighborhood.","[{""id"": 725, ""name"": ""lovesickness""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 2038, ""name"": ""love of one's life""}, {""id"": 2630, ""name"": ""cutting the cord""}, {""id"": 3691, ""name"": ""forbidden love""}, {""id"": 5091, ""name"": ""kiss""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10791, ""name"": ""teenage crush""}, {""id"": 14534, ""name"": ""relationship""}, {""id"": 156455, ""name"": ""unhappiness""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-06-29,13000000
4373,Pootie Tang,Too cool for words.,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.","[{""id"": 2336, ""name"": ""ladykiller""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9141, ""name"": ""belt""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 18026, ""name"": ""drug lord""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2001-06-29,0
4378,Sexy Beast,There's a bit of the beast in all of us.,"Gary is a former gangster who has made a modest amount of money from his criminal career. Happy to put his life of crime behind him, he has retired with his wife Deedee to the sunny bliss of rural Spain, where he lives an idyllic life with his family and a few close friends. But Gary's contentment is ruptured by an unwelcome visitor from his past. Don.","[{""id"": 514, ""name"": ""spain""}, {""id"": 572, ""name"": ""sex""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 6259, ""name"": ""psychopath""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 10594, ""name"": ""money""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 18115, ""name"": ""retired""}, {""id"": 33688, ""name"": ""hunting""}, {""id"": 159339, ""name"": ""safecracker""}, {""id"": 201927, ""name"": ""brutal""}, {""id"": 201930, ""name"": ""leisure""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2000-09-13,5000000
4386,Cats & Dogs,Things Are Gonna Get Hairy!,"When a professor develops a vaccine that eliminates human allergies to dogs, he unwittingly upsets the fragile balance of power between cats and dogs and touches off an epic battle for pet supremacy. The fur flies as the feline faction, led by Mr. Tinkles, squares off against wide-eyed puppy Lou and his canine cohorts.","[{""id"": 1721, ""name"": ""fight""}, {""id"": 6088, ""name"": ""governance""}, {""id"": 8841, ""name"": ""puppy""}, {""id"": 12097, ""name"": ""allergy""}, {""id"": 209714, ""name"": ""3d""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2001-07-04,60000000
4387,Kiss of the Dragon,Kiss Fear Goodbye,"Liu Jian, an elite Chinese police officer, comes to Paris to arrest a Chinese drug lord. When Jian is betrayed by a French officer and framed for murder, he must go into hiding and find new allies.","[{""id"": 90, ""name"": ""paris""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 14964, ""name"": ""drug""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-06,25000000
4388,Scary Movie 2,No More Mercy. No More Shame. No More Sequels - Honest! - We Lied.,"While the original parodied slasher flicks like Scream, Keenen Ivory Wayans's sequel to Scary Movie takes comedic aim at haunted house movies. A group of students visit a mansion called ""Hell House,"" and murderous high jinks ensue.","[{""id"": 572, ""name"": ""sex""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 33468, ""name"": ""secret door""}]","[{""id"": 35, ""name"": ""Comedy""}]",2001-07-04,45000000
4407,Salvador,Based on a true story.,A second rated journalist from the US tries his luck in El Salvador during the military dictatorship in the 1980s.,"[{""id"": 393, ""name"": ""civil war""}, {""id"": 407, ""name"": ""dictator""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 1008, ""name"": ""guerrilla""}, {""id"": 1014, ""name"": ""loss of lover""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 5299, ""name"": ""war correspondent""}, {""id"": 5861, ""name"": ""civil rights movement ""}, {""id"": 6760, ""name"": ""picture journalist""}, {""id"": 7605, ""name"": ""el salvador""}, {""id"": 7606, ""name"": ""dictatorship""}]","[{""id"": 18, ""name"": ""Drama""}]",1986-04-23,4500000
4429,Moby Dick,"From the immortal adventure classic...of whaling men, their ships, and the sea!","In 1841, young Ishmael signs up for service abroad the Pequod, a whaler sailing out of New Bedford. The ship is under the command of Captain Ahab, a strict disciplinarian who exhorts his men to find Moby Dick, the great white whale. Ahab lost his his leg to that creature and is desperate for revenge. As the crew soon learns, he will stop at nothing to gain satisfaction.","[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1316, ""name"": ""captain""}, {""id"": 1422, ""name"": ""boat""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2580, ""name"": ""shipwreck""}, {""id"": 4327, ""name"": ""stroke of fate""}, {""id"": 4676, ""name"": ""whale""}, {""id"": 7240, ""name"": ""walrus""}, {""id"": 9748, ""name"": ""revenge""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}]",1956-06-27,4500000
4446,Final Fantasy: The Spirits Within,Unleash a new reality,"Led by a strange dream, scientist Aki Ross struggles to collect the eight spirits in the hope of creating a force powerful enough to protect the planet. With the aid of the Deep Eyes Squadron and her mentor, Dr. Sid, Aki must save the Earth from its darkest hate and unleash the spirits within.","[{""id"": 3994, ""name"": ""battle assignment""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 12413, ""name"": ""downfall""}, {""id"": 14760, ""name"": ""scientist""}, {""id"": 41645, ""name"": ""based on video game""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-02,137000000
4447,Legally Blonde,Don't judge a book by its hair color!,"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.","[{""id"": 171162, ""name"": ""harvard law school""}, {""id"": 171165, ""name"": ""black female judge""}, {""id"": 171169, ""name"": ""smart blonde""}, {""id"": 171176, ""name"": ""girl power""}]","[{""id"": 35, ""name"": ""Comedy""}]",2001-07-13,18000000
4450,Bully,It's 4 a.m... do you know where your kids are?,"After finding himself at the constant abuse of his best friend Bobby, Marty has become fed up with his friend's twisted ways. His girlfriend, a victim of Bobby's often cruel ways, couldn't agree more and they strategize murdering Bobby.","[{""id"": 1196, ""name"": ""florida""}, {""id"": 4378, ""name"": ""striptease""}, {""id"": 10180, ""name"": ""homosexuality""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 13072, ""name"": ""falling in love""}, {""id"": 155939, ""name"": ""group of friends""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2001-06-15,0
4452,Made,Welcome to disorganized crime.,Two aspiring boxers lifelong friends get involved in a money-laundering scheme through a low-level organized crime group.,[],"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",2001-07-13,5000000
4453,Michael Jordan to the Max,Up close some heroes get even bigger.,"This documentary showcases basketball player Michael Jordan's awe-inspiring moves, providing behind-the-scenes and on-the-court action, including footage of Jordan and the Chicago Bulls going head-to-head against the Utah Jazz in the 1997 NBA Finals. Phil Jackson and Bob Costas are interviewed (among others), and the awesome soundtrack includes songs by Earth, Wind and Fire, Fatboy Slim and Freddie King.","[{""id"": 6075, ""name"": ""sport""}]","[{""id"": 99, ""name"": ""Documentary""}]",2000-05-05,0
4482,"Bright Lights, Big City",,"A young kid from Kansas moves to New York to work on a magazine. He gets caught up in the world of drink and drugs, and starts a steady decline. The only hope is the cousin of one of his drinking partners, can she pull him through it ?","[{""id"": 4620, ""name"": ""magazine""}, {""id"": 13028, ""name"": ""writer""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 167198, ""name"": ""fashion show""}]","[{""id"": 18, ""name"": ""Drama""}]",1988-04-01,0
4553,They Live,Who are they? And what do they want?,"Nada, a down-on-his-luck construction worker, discovers a pair of special sunglasses. Wearing them, he is able to see the world as it really is: people being bombarded by media and government with messages like ""Stay Asleep"", ""No Imagination"", ""Submit to Authority"". Even scarier is that he is able to see that some usually normal-looking people are in fact ugly aliens in charge of the massive campaign to keep humans subdued.","[{""id"": 4565, ""name"": ""dystopia""}, {""id"": 11479, ""name"": ""social commentary""}, {""id"": 14909, ""name"": ""alien invasion""}, {""id"": 15211, ""name"": ""sunglasses""}, {""id"": 174244, ""name"": ""brawl""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1988-11-23,4000000
4558,Twins,Only their mother can tell them apart.,Julius and Vincent Benedict are the results of an experiment that would allow for the perfect child. Julius was planned and grows to athletic proportions. Vincent is an accident and is somewhat smaller in stature. Vincent is placed in an orphanage while Julius is taken to a south seas island and raised by philosophers. Vincent becomes the ultimate low life and is about to be killed by loan sharks.,"[{""id"": 168196, ""name"": ""perfection""}, {""id"": 168200, ""name"": ""delivery""}, {""id"": 168202, ""name"": ""low intelligence""}, {""id"": 168210, ""name"": ""jet engine""}, {""id"": 168211, ""name"": ""twins separated at birth""}, {""id"": 168213, ""name"": ""artist colony""}, {""id"": 168216, ""name"": ""same habits""}, {""id"": 168219, ""name"": ""biological experiment""}, {""id"": 168220, ""name"": ""opposites""}, {""id"": 168222, ""name"": ""catholic orphanage""}]","[{""id"": 35, ""name"": ""Comedy""}]",1988-12-09,15000000
4571,Bill & Ted's Excellent Adventure,History is about to be rewritten by two guys who can't spell.,"In the small town of San Dimas, a few miles away from Los Angeles, there are two nearly brain dead teenage boys going by the names of Bill S, Preston ESQ. and Ted Theodore Logan, they have a dream together of starting their own rock and roll band called the ""Wyld Stallyns"". Unfortunately, they are still in high school and on the verge of failing out of their school as well, and if they do not pass their upcoming history report, they will be separated as a result of Ted's father sending him to military school. But, what Bill and Ted do not know is that they must stay together to save the future. So, a man from the future named Rufus came to help them pass their report. So, both Bill and Ted decided to gather up historical figures which they need for their report. They are hoping that this will help them pass their report so they can stay together.","[{""id"": 931, ""name"": ""jealousy""}, {""id"": 1743, ""name"": ""journey in the past""}, {""id"": 2842, ""name"": ""sigmund freud""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 5671, ""name"": ""socrates""}, {""id"": 5672, ""name"": ""billy the kid""}, {""id"": 5674, ""name"": ""school presentation""}, {""id"": 5678, ""name"": ""rhinoceros""}, {""id"": 5679, ""name"": ""phone booth""}, {""id"": 5680, ""name"": ""world peace""}, {""id"": 6162, ""name"": ""past""}, {""id"": 9682, ""name"": ""history""}, {""id"": 10875, ""name"": ""metal""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 220265, ""name"": ""napoleon bonaparte""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1989-02-17,10000000
4572,Black Rain,Their country. Their laws. Their game. His rules.,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.","[{""id"": 233, ""name"": ""japan""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 6297, ""name"": ""japanese mafia""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1989-09-22,30000000
4623,Major League,A comedy with bats and balls.,"When Rachel Phelps inherits the Cleveland Indians from her deceased husband, she's determined to move the team to a warmer climate -- but only a losing season will make that possible, which should be easy given the misfits she's hired. Rachel is sure her dream will come true, but she underestimates their will to succeed!","[{""id"": 1480, ""name"": ""baseball""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 15246, ""name"": ""sabotage""}, {""id"": 167875, ""name"": ""sombrero""}, {""id"": 167876, ""name"": ""baseball field""}, {""id"": 167877, ""name"": ""hard hat""}, {""id"": 167882, ""name"": ""professional sports""}, {""id"": 167884, ""name"": ""comic strip""}, {""id"": 167888, ""name"": ""hot dog""}, {""id"": 167889, ""name"": ""short sighted""}, {""id"": 167890, ""name"": ""voodoo ritual""}, {""id"": 191222, ""name"": ""the big game""}]","[{""id"": 35, ""name"": ""Comedy""}]",1989-02-16,11000000
4628,New York Stories,"One city, three stories tall.","Three stories happening in New York. The first, by Scorsese, is about a painter who creates his works helped by high volume music and an attractive assistant; second, by Coppola, is about a rich and bold 12 years old who helps her separated parents to reconciliate; third, by Allen, is a witty piece of comedy about the impossibility of getting rid of the son's role.","[{""id"": 242, ""name"": ""new york""}, {""id"": 456, ""name"": ""mother""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 642, ""name"": ""robbery""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 1523, ""name"": ""obsession""}, {""id"": 2679, ""name"": ""artist""}, {""id"": 2861, ""name"": ""gallery""}, {""id"": 3487, ""name"": ""assistant""}, {""id"": 9706, ""name"": ""anthology""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 14828, ""name"": ""city""}, {""id"": 14893, ""name"": ""art""}, {""id"": 156174, ""name"": ""occult""}, {""id"": 157913, ""name"": ""young""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1989-03-10,15000000
4638,Jurassic Park III,"This time, it's not just a walk in the park!","In need of funds for research, Dr. Alan Grant accepts a large sum of money to accompany Paul and Amanda Kirby on an aerial tour of the infamous Isla Sorna. It isn't long before all hell breaks loose and the stranded wayfarers must fight for survival as a host of new -- and even more deadly -- dinosaurs try to make snacks of them.","[{""id"": 911, ""name"": ""exotic island""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1719, ""name"": ""paleontology""}, {""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 1766, ""name"": ""velociraptor""}, {""id"": 1770, ""name"": ""spinosaurus""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10364, ""name"": ""mission""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 178010, ""name"": ""jurassic park""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",2001-07-18,93000000
4639,America's Sweethearts,Hollywood's hottest couple just split up. It'll take more than special effects to reunite them.,"In the midst of a nasty public breakup of married movie stars, a studio publicist scrambles to put a cap on the escalating situation as the couple's latest film has found it's only print kidnapped by the director.","[{""id"": 774, ""name"": ""film business""}, {""id"": 887, ""name"": ""film producer""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 1907, ""name"": ""fictitious marriage""}, {""id"": 2587, ""name"": ""married couple""}, {""id"": 5809, ""name"": ""marriage crisis""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-07-17,0
4640,Brother,Are You Japanese?,"A Japanese Yakuza gangster’s deadly existence in his homeland gets him exiled to Los Angeles, California, where he is taken in by his little brother and his brother’s gang. This is the first English film by Takeshi Kitano.","[{""id"": 380, ""name"": ""brother brother relationship""}, {""id"": 441, ""name"": ""assassination""}, {""id"": 1463, ""name"": ""culture clash""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 1796, ""name"": ""sake""}, {""id"": 1797, ""name"": ""loyalty""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 9016, ""name"": ""femme fatale""}, {""id"": 12670, ""name"": ""los angeles""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2000-09-09,12000000
4641,Ghost World,Accentuate the negative.,"A quirky girl tries to figure out what to do now that she had graduated from high school, and forms a friendship with an eccentric 40-year-old record collector after playing a prank on him with her best friend.","[{""id"": 18005, ""name"": ""high school friends""}, {""id"": 175492, ""name"": ""art class""}, {""id"": 175494, ""name"": ""record collector""}, {""id"": 175497, ""name"": ""plaster""}, {""id"": 175499, ""name"": ""personal ad""}, {""id"": 175506, ""name"": ""blues music""}, {""id"": 175510, ""name"": ""nunchaku""}, {""id"": 175514, ""name"": ""prank telephone call""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2001-07-20,7000000
4642,Hedwig and the Angry Inch,An anatomically incorrect rock odyssey,A transexual punk rock girl from East Berlin tours the US with her rock band as she tells her life story and follows the ex-boyfriend/bandmate who stole her songs.,"[{""id"": 108, ""name"": ""transvestism""}, {""id"": 237, ""name"": ""gay""}, {""id"": 572, ""name"": ""sex""}, {""id"": 10229, ""name"": ""singer""}, {""id"": 17975, ""name"": ""transgender""}, {""id"": 33973, ""name"": ""glam rock""}, {""id"": 165601, ""name"": ""self identity""}, {""id"": 165606, ""name"": ""rock odyssey""}, {""id"": 165607, ""name"": ""reference to kant""}, {""id"": 165608, ""name"": ""military brat""}, {""id"": 165612, ""name"": ""restaurant chain""}, {""id"": 165614, ""name"": ""lgbt in the military""}, {""id"": 165615, ""name"": ""child molestation""}, {""id"": 165621, ""name"": ""theatrical manager""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2001-07-20,0
4645,Cure,Madness. Terror. Murder.,"A wave of gruesome murders is sweeping Tokyo. The only connection is a bloody X carved into the neck of each of the victims. In each case, the murderer is found near the victim and remembers nothing of the crime. Detective Takabe and psychologist Sakuma are called in to figure out the connection, but their investigation goes nowhere...","[{""id"": 233, ""name"": ""japan""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 612, ""name"": ""hotel""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 4434, ""name"": ""interview""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11242, ""name"": ""junkyard""}, {""id"": 15271, ""name"": ""interrogation""}, {""id"": 156104, ""name"": ""stranger""}, {""id"": 160059, ""name"": ""psychosis""}, {""id"": 168857, ""name"": ""record player""}, {""id"": 190007, ""name"": ""mental hospital""}, {""id"": 207268, ""name"": ""neo-noir""}, {""id"": 231642, ""name"": ""personality disorder""}, {""id"": 236896, ""name"": ""serial kiler""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1997-11-06,20000
4654,Road House,"Dalton lives like a loner, fights like a professional. And loves like there's no tomorrow.","The Double Deuce is the meanest, loudest and rowdiest bar south of the Mason-Dixon Line, and Dalton (Patrick Swayze) has been hired to clean it up. He might not look like much, but the Ph.D.-educated bouncer proves he's more than capable -- busting the heads of troublemakers and turning the roadhouse into a jumping hot-spot. But Dalton's romance with the gorgeous Dr. Clay (Kelly Lynch) puts him on the bad side of cutthroat local big shot Brad Wesley (Ben Gazzara).","[{""id"": 1605, ""name"": ""new love""}, {""id"": 2236, ""name"": ""protection money""}, {""id"": 2334, ""name"": ""nightclub""}, {""id"": 8730, ""name"": ""rausschmei\u00dfer""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 160488, ""name"": ""hoodlum""}, {""id"": 174244, ""name"": ""brawl""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1989-05-19,15000000
4661,Sea of Love,Deception is dangerous. Desire is deadly.,"Seen-it-all New York detective Frank Keller is unsettled - he has done twenty years on the force and could retire, and he hasn't come to terms with his wife leaving him for a colleague. Joining up with an officer from another part of town to investigate a series of murders linked by the lonely hearts columns he finds he is getting seriously and possibly dangerously involved with Helen, one of the main suspects.","[{""id"": 242, ""name"": ""new york""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 703, ""name"": ""detective""}, {""id"": 918, ""name"": ""newspaper""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3879, ""name"": ""suspect""}, {""id"": 6149, ""name"": ""police""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10714, ""name"": ""serial killer""}, {""id"": 207268, ""name"": ""neo-noir""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}]",1989-09-15,19000000
4673,Tango & Cash,Two of L.A.'s top rival cops are going to have to work together... Even if it kills them.,"Ray Tango and Gabriel Cash are narcotics detectives who, while both being extremely successful, can't stand each other. Crime Lord Yves Perret, furious at the loss of income that Tango and Cash have caused him, frames the two for murder. Caught with the murder weapon on the scene of the crime, the two have no alibi. Thrown into prison with most of the criminals they helped convict, it appears that they are going to have to trust each other if they are to clear their names and catch the evil Perret.","[{""id"": 1563, ""name"": ""prisoner""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 12670, ""name"": ""los angeles""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",1989-12-22,55000000
4676,Troop Beverly Hills,"When the going gets tough, the tough go shopping!",A Beverly Hills housewife in the middle of a divorce tries to find focus in her life by taking over her daughter's Wilderness Girls troop.,"[{""id"": 3593, ""name"": ""wilderness""}, {""id"": 10049, ""name"": ""teen angst""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1989-03-22,0
4678,UHF,"A lot of TV stations have forgotten what ""quality"" means, but not Channel 62. They NEVER knew what it meant.",The eccentric new manager of a UHF television channel tries to save the station from financial ruin with an odd array of programming.,"[{""id"": 3090, ""name"": ""loser""}, {""id"": 3586, ""name"": ""tv station""}, {""id"": 4325, ""name"": ""game show""}, {""id"": 4656, ""name"": ""tv star""}, {""id"": 5699, ""name"": ""music video""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 168049, ""name"": ""indiana jones spoof scene""}, {""id"": 186803, ""name"": ""music spoof""}]","[{""id"": 35, ""name"": ""Comedy""}]",1989-07-21,5000000
4699,Original Sin,This is not a love story - it's a story about love.,"A young man is plunged into a life of subterfuge, deceit and mistaken identity in pursuit of a femme fatale whose heart is never quite within his grasp","[{""id"": 515, ""name"": ""women""}, {""id"": 572, ""name"": ""sex""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 1664, ""name"": ""eroticism""}, {""id"": 1808, ""name"": ""lover (female)""}, {""id"": 2983, ""name"": ""passion""}, {""id"": 6180, ""name"": ""coffee grower""}, {""id"": 7412, ""name"": ""sin""}, {""id"": 197602, ""name"": ""denunciation""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-03,42000000
4701,Rush Hour 2,Get ready for a second Rush!,"It's vacation time for Carter as he finds himself alongside Lee in Hong Kong wishing for more excitement. While Carter wants to party and meet the ladies, Lee is out to track down a Triad gang lord who may be responsible for killing two men at the American Embassy. Things get complicated as the pair stumble onto a counterfeiting plot. The boys are soon up to their necks in fist fights and life-threatening situations. A trip back to the U.S. may provide the answers about the bombing, the counterfeiting, and the true allegiance of sexy customs agent Isabella.","[{""id"": 179431, ""name"": ""duringcreditsstinger""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-08-03,90000000
4709,Paint Your Wagon,Stake Your Claim To The Musical Goldmine of '69!,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.","[{""id"": 6015, ""name"": ""mining""}, {""id"": 162726, ""name"": ""prospector""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}, {""id"": 10402, ""name"": ""Music""}]",1969-10-15,20000000
4718,American Pie 2,This Summer It's All About Sticking Together.,"The whole gang are back and as close as ever. They decide to get even closer by spending the summer together at a beach house. They decide to hold the biggest party ever to be seen, even if the preparation doesn't always go to plan. Especially when Stifler, Finch and Jim become more close to each other than they ever want to be and when Jim mistakes super glue for lubricant...","[{""id"": 572, ""name"": ""sex""}, {""id"": 8508, ""name"": ""party""}, {""id"": 13088, ""name"": ""summer""}, {""id"": 34145, ""name"": ""beach house""}, {""id"": 155939, ""name"": ""group of friends""}, {""id"": 158507, ""name"": ""gross out comedy""}, {""id"": 170813, ""name"": ""tantra""}, {""id"": 170821, ""name"": ""mistaken for a special education student""}, {""id"": 170822, ""name"": ""superglue""}, {""id"": 170827, ""name"": ""sex comedy""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2001-08-10,30000000
